x,y,y'
0.531463748,0.348837209,0.14630656
0.532147743,0.11627907,0.14629075
0.532831737,0.23255814,0.14627494
0.533515732,0.139534884,0.14625911
0.534199726,0.11627907,0.14624327
0.534883721,0.441860465,0.14622745
0.535567715,0.209302326,0.1462116
0.53625171,0.023255814,0.14619575
0.536935705,0.023255814,0.1461799
0.537619699,0.23255814,0.14616403
0.538303694,0.093023256,0.14614816
0.538987688,0.046511628,0.14613229
0.539671683,0.279069767,0.1461164
0.540355677,0.209302326,0.14610052
0.541039672,0.023255814,0.14608464
0.541723666,0.023255814,0.14606872
0.542407661,0.23255814,0.14605282
0.543091655,0.348837209,0.14603691
0.54377565,0.302325581,0.146021
0.544459644,0.023255814,0.14600506
0.545143639,0.023255814,0.14598913
0.545827633,0.023255814,0.1459732
0.546511628,0.093023256,0.14595726
0.547195622,0.186046512,0.14594132
0.547879617,0.046511628,0.14592536
0.548563611,0.209302326,0.1459094
0.549247606,0.209302326,0.14589342
0.549931601,0.139534884,0.14587745
0.550615595,0.046511628,0.14586148
0.55129959,0.069767442,0.14584549
0.551983584,0.023255814,0.1458295
0.552667579,0.302325581,0.1458135
0.553351573,0.046511628,0.14579749
0.554035568,0.069767442,0.14578149
0.554719562,0.046511628,0.14576547
0.555403557,0.023255814,0.14574945
0.556087551,0.209302326,0.14573342
0.556771546,0.093023256,0.14571738
0.55745554,0.023255814,0.14570135
0.558139535,0.11627907,0.1456853
0.558823529,0.372093023,0.14566924
0.559507524,0.11627907,0.14565319
0.560191518,0.23255814,0.14563711
0.560875513,0.023255814,0.14562105
0.561559508,0.162790698,0.14560497
0.562243502,0.139534884,0.14558887
0.562927497,0.11627907,0.1455728
0.563611491,0.372093023,0.14555669
0.564295486,0.139534884,0.1455406
0.56497948,0.11627907,0.14552449
0.565663475,0.046511628,0.14550836
0.566347469,0.046511628,0.14549226
0.567031464,0.046511628,0.14547612
0.567715458,0.11627907,0.14546
0.568399453,0.069767442,0.14544386
0.569083447,0.441860465,0.1454277
0.569767442,0.11627907,0.14541155
0.570451436,0.093023256,0.1453954
0.571135431,0.11627907,0.14537923
0.571819425,0.162790698,0.14536306
0.57250342,0.11627907,0.14534688
0.573187415,0.279069767,0.14533071
0.573871409,0.023255814,0.14531451
0.574555404,0.069767442,0.14529833
0.575239398,0.186046512,0.14528212
0.575923393,0.186046512,0.14526592
0.576607387,0.069767442,0.14524971
0.577291382,0.046511628,0.14523348
0.577975376,0.046511628,0.14521727
0.578659371,0.209302326,0.14520103
0.579343365,0.209302326,0.1451848
0.58002736,0.139534884,0.14516856
0.580711354,0.023255814,0.1451523
0.581395349,0.046511628,0.14513606
0.582079343,0.11627907,0.14511979
0.582763338,0.069767442,0.14510353
0.583447332,0.046511628,0.14508726
0.584131327,0.093023256,0.14507097
0.584815321,0.23255814,0.14505468
0.585499316,0.23255814,0.1450384
0.586183311,0.023255814,0.1450221
0.586867305,0.069767442,0.14500579
0.5875513,0.023255814,0.14498949
0.588235294,0.325581395,0.14497317
0.588919289,0.093023256,0.14495686
0.589603283,0.11627907,0.14494053
0.590287278,0.093023256,0.1449242
0.590971272,0.441860465,0.14490785
0.591655267,0.11627907,0.1448915
0.592339261,0.023255814,0.14487515
0.593023256,0.046511628,0.14485879
0.59370725,0.11627907,0.14484243
0.594391245,0.11627907,0.14482607
0.595075239,0.023255814,0.1448097
0.595759234,0.069767442,0.1447933
0.596443228,0.139534884,0.14477693
0.597127223,0.093023256,0.14476053
0.597811218,0.046511628,0.14474413
0.598495212,0.093023256,0.14472772
0.599179207,0.255813953,0.14471132
0.599863201,0.069767442,0.1446949
0.600547196,0.11627907,0.14467847
0.60123119,0.558139535,0.14466204
0.601915185,0.023255814,0.1446456
0.602599179,0.093023256,0.14462917
0.603283174,0.11627907,0.14461271
0.603967168,0.23255814,0.14459626
0.604651163,0.046511628,0.1445798
0.605335157,0.511627907,0.14456335
0.606019152,0.162790698,0.14454687
0.606703146,0.069767442,0.14453039
0.607387141,0.046511628,0.1445139
0.608071135,0.046511628,0.14449742
0.60875513,0.023255814,0.14448093
0.609439124,0.162790698,0.14446442
0.610123119,0.325581395,0.14444792
0.610807114,0.23255814,0.1444314
0.611491108,0.093023256,0.14441489
0.612175103,0.11627907,0.14439836
0.612859097,0.11627907,0.14438184
0.613543092,0.186046512,0.1443653
0.614227086,0.302325581,0.14434876
0.614911081,0.069767442,0.1443322
0.615595075,0.186046512,0.14431565
0.61627907,0.139534884,0.14429909
0.616963064,0.255813953,0.14428252
0.617647059,0.023255814,0.14426595
0.618331053,0.046511628,0.14424936
0.619015048,0.093023256,0.14423278
0.619699042,0.139534884,0.1442162
0.620383037,0.11627907,0.1441996
0.621067031,0.139534884,0.144183
0.621751026,0.279069767,0.1441664
0.622435021,0.255813953,0.14414978
0.623119015,0.186046512,0.14413315
0.62380301,0.11627907,0.14411654
0.624487004,0.11627907,0.1440999
0.625170999,0.046511628,0.14408326
0.625854993,0.162790698,0.14406662
0.626538988,0.139534884,0.14404997
0.627222982,0.046511628,0.14403331
0.627906977,0.23255814,0.14401665
0.628590971,0.046511628,0.144
0.629274966,0.209302326,0.14398332
0.62995896,0.11627907,0.14396663
0.630642955,0.093023256,0.14394996
0.631326949,0.11627907,0.14393327
0.632010944,0.302325581,0.14391656
0.632694938,0.581395349,0.14389986
0.633378933,0.372093023,0.14388315
0.634062927,0.046511628,0.14386643
0.634746922,0.023255814,0.14384972
0.635430917,0.23255814,0.143833
0.636114911,0.23255814,0.14381626
0.636798906,0.325581395,0.14379953
0.6374829,0.093023256,0.14378278
0.638166895,0.11627907,0.14376603
0.638850889,0.069767442,0.14374928
0.639534884,0.046511628,0.14373252
0.640218878,0.023255814,0.14371575
0.640902873,0.302325581,0.14369898
0.641586867,0.11627907,0.1436822
0.642270862,0.186046512,0.14366542
0.642954856,0.023255814,0.14364862
0.643638851,0.11627907,0.14363183
0.644322845,0.046511628,0.14361504
0.64500684,0.209302326,0.14359823
0.645690834,0.162790698,0.1435814
0.646374829,0.069767442,0.1435646
0.647058824,0.046511628,0.14354777
0.647742818,0.023255814,0.14353094
0.648426813,0.162790698,0.1435141
0.649110807,0.11627907,0.14349726
0.649794802,0.046511628,0.1434804
0.650478796,0.255813953,0.14346355
0.651162791,0.23255814,0.1434467
0.651846785,0.046511628,0.14342983
0.65253078,0.069767442,0.14341296
0.653214774,0.325581395,0.14339608
0.653898769,0.023255814,0.1433792
0.654582763,0.046511628,0.14336231
0.655266758,0.209302326,0.14334542
0.655950752,0.023255814,0.14332852
0.656634747,0.11627907,0.1433116
0.657318741,0.11627907,0.14329469
0.658002736,0.093023256,0.14327778
0.658686731,0.093023256,0.14326085
0.659370725,0.046511628,0.14324392
0.66005472,0.23255814,0.143227
0.660738714,0.23255814,0.14321005
0.661422709,0.023255814,0.14319311
0.662106703,0.139534884,0.14317615
0.662790698,0.069767442,0.1431592
0.663474692,0.046511628,0.14314224
0.664158687,0.046511628,0.14312527
0.664842681,0.046511628,0.1431083
0.665526676,0.023255814,0.1430913
0.66621067,0.046511628,0.14307432
0.666894665,0.069767442,0.14305733
0.667578659,0.139534884,0.14304033
0.668262654,0.23255814,0.14302333
0.668946648,0.069767442,0.14300631
0.669630643,0.209302326,0.1429893
0.670314637,0.348837209,0.14297228
0.670998632,0.325581395,0.14295524
0.671682627,0.348837209,0.14293821
0.672366621,0.348837209,0.14292118
0.673050616,0.325581395,0.14290413
0.67373461,0.069767442,0.14288709
0.674418605,0.093023256,0.14287002
0.675102599,0.069767442,0.14285298
0.675786594,0.11627907,0.1428359
0.676470588,0.11627907,0.14281884
0.677154583,0.093023256,0.14280175
0.677838577,0.069767442,0.14278467
0.678522572,0.093023256,0.14276758
0.679206566,0.023255814,0.14275049
0.679890561,0.418604651,0.14273338
0.680574555,0.162790698,0.14271627
0.68125855,0.023255814,0.14269917
0.681942544,0.069767442,0.14268205
0.682626539,0.023255814,0.14266492
0.683310534,0.186046512,0.14264779
0.683994528,0.023255814,0.14263065
0.684678523,0.209302326,0.14261352
0.685362517,0.186046512,0.14259636
0.686046512,0.302325581,0.14257921
0.686730506,0.069767442,0.14256206
0.687414501,0.11627907,0.1425449
0.688098495,0.162790698,0.14252773
0.68878249,0.069767442,0.14251055
0.689466484,0.255813953,0.14249337
0.690150479,0.069767442,0.14247619
0.690834473,0.139534884,0.14245899
0.691518468,0.534883721,0.1424418
0.692202462,0.209302326,0.14242458
0.692886457,0.069767442,0.14240739
0.693570451,0.046511628,0.14239016
0.694254446,0.209302326,0.14237295
0.69493844,0.023255814,0.14235573
0.695622435,0.023255814,0.14233848
0.69630643,0.069767442,0.14232126
0.696990424,0.186046512,0.142304
0.697674419,0.046511628,0.14228676
0.698358413,0.069767442,0.1422695
0.699042408,0.069767442,0.14225225
0.699726402,0.209302326,0.14223498
0.700410397,0.046511628,0.14221771
0.701094391,0.23255814,0.14220044
0.701778386,0.023255814,0.14218315
0.70246238,0.302325581,0.14216587
0.703146375,0.162790698,0.14214857
0.703830369,0.11627907,0.14213127
0.704514364,0.093023256,0.14211397
0.705198358,0.046511628,0.14209667
0.705882353,0.255813953,0.14207934
0.706566347,0.023255814,0.14206202
0.707250342,0.325581395,0.1420447
0.707934337,0.209302326,0.14202736
0.708618331,0.046511628,0.14201003
0.709302326,0.023255814,0.14199269
0.70998632,0.069767442,0.14197533
0.710670315,0.139534884,0.14195798
0.711354309,0.162790698,0.14194062
0.712038304,0.325581395,0.14192325
0.712722298,0.093023256,0.14190589
0.713406293,0.488372093,0.14188851
0.714090287,0.069767442,0.14187112
0.714774282,0.023255814,0.14185373
0.715458276,0.139534884,0.14183635
0.716142271,0.11627907,0.14181894
0.716826265,0.604651163,0.14180154
0.71751026,0.069767442,0.14178413
0.718194254,0.069767442,0.14176671
0.718878249,0.11627907,0.1417493
0.719562244,0.139534884,0.14173187
0.720246238,0.093023256,0.14171444
0.720930233,0.162790698,0.14169699
0.721614227,0.11627907,0.14167956
0.722298222,0.325581395,0.1416621
0.722982216,0.046511628,0.14164464
0.723666211,0.255813953,0.14162719
0.724350205,0.186046512,0.14160973
0.7250342,0.11627907,0.14159225
0.725718194,0.023255814,0.14157477
0.726402189,0.046511628,0.14155729
0.727086183,0.139534884,0.14153981
0.727770178,0.093023256,0.14152232
0.728454172,0.255813953,0.14150481
0.729138167,0.046511628,0.14148732
0.729822161,0.11627907,0.1414698
0.730506156,0.069767442,0.14145228
0.73119015,0.279069767,0.14143476
0.731874145,0.255813953,0.14141724
0.73255814,0.023255814,0.14139971
0.733242134,0.069767442,0.14138217
0.733926129,0.023255814,0.14136463
0.734610123,0.186046512,0.14134708
0.735294118,0.162790698,0.14132953
0.735978112,0.488372093,0.14131197
0.736662107,0.023255814,0.1412944
0.737346101,0.069767442,0.14127684
0.738030096,0.186046512,0.14125925
0.73871409,0.139534884,0.14124167
0.739398085,0.139534884,0.14122409
0.740082079,0.209302326,0.1412065
0.740766074,0.23255814,0.1411889
0.741450068,0.023255814,0.1411713
0.742134063,0.069767442,0.1411537
0.742818057,0.069767442,0.14113608
0.743502052,0.23255814,0.14111847
0.744186047,0.11627907,0.14110084
0.744870041,0.11627907,0.14108321
0.745554036,0.069767442,0.14106557
0.74623803,0.488372093,0.14104792
0.746922025,0.046511628,0.14103028
0.747606019,0.093023256,0.14101264
0.748290014,0.139534884,0.14099498
0.748974008,0.069767442,0.14097731
0.749658003,0.139534884,0.14095965
0.750341997,0.023255814,0.14094198
0.751025992,0.023255814,0.1409243
0.751709986,0.139534884,0.14090662
0.752393981,0.046511628,0.14088893
0.753077975,0.093023256,0.14087123
0.75376197,0.069767442,0.14085352
0.754445964,0.186046512,0.14083582
0.755129959,0.348837209,0.14081812
0.755813953,0.279069767,0.14080039
0.756497948,0.023255814,0.14078267
0.757181943,0.139534884,0.14076495
0.757865937,0.279069767,0.14074722
0.758549932,0.139534884,0.14072947
0.759233926,0.023255814,0.14071172
0.759917921,0.139534884,0.14069398
0.760601915,0.139534884,0.14067623
0.76128591,0.023255814,0.14065847
0.761969904,0.046511628,0.1406407
0.762653899,0.069767442,0.14062294
0.763337893,0.023255814,0.14060517
0.764021888,0.046511628,0.14058737
0.764705882,0.023255814,0.1405696
0.765389877,0.069767442,0.1405518
0.766073871,0.23255814,0.140534
0.766757866,0.046511628,0.1405162
0.76744186,0.511627907,0.1404984
0.768125855,0.093023256,0.14048058
0.76880985,0.023255814,0.14046276
0.769493844,0.046511628,0.14044493
0.770177839,0.093023256,0.14042711
0.770861833,0.209302326,0.14040928
0.771545828,0.069767442,0.14039144
0.772229822,0.139534884,0.14037359
0.772913817,0.023255814,0.14035574
0.773597811,0.139534884,0.14033788
0.774281806,0.093023256,0.14032003
0.7749658,0.069767442,0.14030215
0.775649795,0.11627907,0.14028428
0.776333789,0.465116279,0.14026642
0.777017784,0.069767442,0.14024854
0.777701778,0.023255814,0.14023064
0.778385773,0.186046512,0.14021274
0.779069767,0.093023256,0.14019485
0.779753762,0.255813953,0.14017695
0.780437756,0.023255814,0.14015904
0.781121751,0.279069767,0.14014113
0.781805746,0.441860465,0.1401232
0.78248974,0.162790698,0.14010528
0.783173735,0.023255814,0.14008735
0.783857729,0.023255814,0.14006943
0.784541724,0.046511628,0.14005148
0.785225718,0.069767442,0.14003353
0.785909713,0.046511628,0.14001559
0.786593707,0.162790698,0.13999763
0.787277702,0.11627907,0.13997966
0.787961696,0.139534884,0.13996169
0.788645691,0.093023256,0.13994372
0.789329685,0.186046512,0.13992575
0.79001368,0.325581395,0.13990776
0.790697674,0.069767442,0.13988978
0.791381669,0.11627907,0.13987179
0.792065663,0.511627907,0.13985379
0.792749658,0.023255814,0.13983579
0.793433653,0.209302326,0.13981777
0.794117647,0.023255814,0.13979976
0.794801642,0.069767442,0.13978174
0.795485636,0.255813953,0.13976371
0.796169631,0.093023256,0.13974568
0.796853625,0.418604651,0.13972765
0.79753762,0.093023256,0.13970962
0.798221614,0.139534884,0.13969158
0.798905609,0.023255814,0.13967352
0.799589603,0.441860465,0.13965547
0.800273598,0.023255814,0.13963741
0.800957592,0.209302326,0.13961934
0.801641587,0.069767442,0.13960126
0.802325581,0.11627907,0.13958319
0.803009576,0.162790698,0.13956511
0.80369357,0.046511628,0.13954702
0.804377565,0.046511628,0.13952893
0.80506156,0.046511628,0.13951084
0.805745554,0.372093023,0.13949274
0.806429549,0.11627907,0.13947463
0.807113543,0.046511628,0.13945651
0.807797538,0.348837209,0.13943839
0.808481532,0.11627907,0.13942027
0.809165527,0.046511628,0.13940214
0.809849521,0.046511628,0.139384
0.810533516,0.139534884,0.13936587
0.81121751,0.186046512,0.13934773
0.811901505,0.069767442,0.13932958
0.812585499,0.069767442,0.13931143
0.813269494,0.186046512,0.13929327
0.813953488,0.023255814,0.1392751
0.814637483,0.069767442,0.13925692
0.815321477,0.348837209,0.13923876
0.816005472,0.023255814,0.13922058
0.816689466,0.279069767,0.13920239
0.817373461,0.023255814,0.1391842
0.818057456,0.139534884,0.13916601
0.81874145,0.069767442,0.1391478
0.819425445,0.023255814,0.13912961
0.820109439,0.209302326,0.1391114
0.820793434,0.046511628,0.13909318
0.821477428,0.023255814,0.13907495
0.822161423,0.209302326,0.13905673
0.822845417,0.046511628,0.1390385
0.823529412,0.23255814,0.13902026
0.824213406,0.279069767,0.13900203
0.824897401,0.255813953,0.13898377
0.825581395,0.139534884,0.13896552
0.82626539,0.11627907,0.13894726
0.826949384,0.255813953,0.13892901
0.827633379,0.11627907,0.13891074
0.828317373,0.069767442,0.13889247
0.829001368,0.046511628,0.13887419
0.829685363,0.069767442,0.1388559
0.830369357,0.046511628,0.13883762
0.831053352,0.069767442,0.13881934
0.831737346,0.186046512,0.13880104
0.832421341,0.325581395,0.13878272
0.833105335,0.11627907,0.13876443
0.83378933,0.325581395,0.13874611
0.834473324,0.209302326,0.1387278
0.835157319,0.069767442,0.13870947
0.835841313,0.023255814,0.13869114
0.836525308,0.279069767,0.13867281
0.837209302,0.11627907,0.13865447
0.837893297,0.441860465,0.13863613
0.838577291,0.162790698,0.13861778
0.839261286,0.023255814,0.13859943
0.83994528,0.139534884,0.13858108
0.840629275,0.23255814,0.13856271
0.841313269,0.023255814,0.13854435
0.841997264,0.023255814,0.13852596
0.842681259,0.11627907,0.13850759
0.843365253,0.046511628,0.13848922
0.844049248,0.162790698,0.13847083
0.844733242,0.186046512,0.13845243
0.845417237,0.023255814,0.13843402
0.846101231,0.023255814,0.13841563
0.846785226,0.186046512,0.13839722
0.84746922,0.046511628,0.13837881
0.848153215,0.348837209,0.1383604
0.848837209,0.093023256,0.13834196
0.849521204,0.279069767,0.13832355
0.850205198,0.534883721,0.1383051
0.850889193,0.23255814,0.13828667
0.851573187,0.302325581,0.13826823
0.852257182,0.093023256,0.13824977
0.852941176,0.093023256,0.13823132
0.853625171,0.046511628,0.13821286
0.854309166,0.11627907,0.13819441
0.85499316,0.069767442,0.13817593
0.855677155,0.488372093,0.13815746
0.856361149,0.093023256,0.13813898
0.857045144,0.023255814,0.1381205
0.857729138,0.162790698,0.13810201
0.858413133,0.046511628,0.13808352
0.859097127,0.046511628,0.13806503
0.859781122,0.023255814,0.13804652
0.860465116,0.186046512,0.13802801
0.861149111,0.23255814,0.1380095
0.861833105,0.069767442,0.13799098
0.8625171,0.209302326,0.13797246
0.863201094,0.093023256,0.13795394
0.863885089,0.069767442,0.1379354
0.864569083,0.023255814,0.13791686
0.865253078,0.11627907,0.13789833
0.865937073,0.069767442,0.13787977
0.866621067,0.093023256,0.13786122
0.867305062,0.186046512,0.13784267
0.867989056,0.209302326,0.1378241
0.868673051,0.209302326,0.13780554
0.869357045,0.023255814,0.13778697
0.87004104,0.093023256,0.13776839
0.870725034,0.418604651,0.1377498
0.871409029,0.069767442,0.13773122
0.872093023,0.162790698,0.13771263
0.872777018,0.11627907,0.13769403
0.873461012,0.279069767,0.13767543
0.874145007,0.069767442,0.13765682
0.874829001,0.093023256,0.13763821
0.875512996,0.023255814,0.1376196
0.87619699,0.069767442,0.13760099
0.876880985,0.023255814,0.13758236
0.877564979,0.023255814,0.13756372
0.878248974,0.093023256,0.1375451
0.878932969,0.162790698,0.13752645
0.879616963,0.255813953,0.1375078
0.880300958,0.209302326,0.13748915
0.880984952,0.186046512,0.1374705
0.881668947,0.139534884,0.13745184
0.882352941,0.418604651,0.13743317
0.883036936,0.046511628,0.13741452
0.88372093,0.023255814,0.13739583
0.884404925,0.046511628,0.13737716
0.885088919,0.162790698,0.13735847
0.885772914,0.325581395,0.13733979
0.886456908,0.11627907,0.13732108
0.887140903,0.023255814,0.1373024
0.887824897,0.093023256,0.13728368
0.888508892,0.069767442,0.13726498
0.889192886,0.069767442,0.13724627
0.889876881,0.139534884,0.13722755
0.890560876,0.093023256,0.13720882
0.89124487,0.162790698,0.1371901
0.891928865,0.139534884,0.13717137
0.892612859,0.093023256,0.13715263
0.893296854,0.162790698,0.1371339
0.893980848,0.139534884,0.13711514
0.894664843,0.139534884,0.13709639
0.895348837,0.558139535,0.13707763
0.896032832,0.209302326,0.13705887
0.896716826,0.279069767,0.13704011
0.897400821,0.302325581,0.13702133
0.898084815,0.11627907,0.13700256
0.89876881,0.069767442,0.13698378
0.899452804,0.069767442,0.13696499
0.900136799,0.139534884,0.1369462
0.900820793,0.139534884,0.13692741
0.901504788,0.046511628,0.13690862
0.902188782,0.209302326,0.13688982
0.902872777,0.093023256,0.136871
0.903556772,0.23255814,0.13685219
0.904240766,0.046511628,0.13683337
0.904924761,0.11627907,0.13681455
0.905608755,0.023255814,0.13679571
0.90629275,0.186046512,0.13677688
0.906976744,0.046511628,0.13675804
0.907660739,0.046511628,0.13673921
0.908344733,0.162790698,0.13672036
0.909028728,0.255813953,0.13670151
0.909712722,0.046511628,0.13668266
0.910396717,0.046511628,0.1366638
0.911080711,0.11627907,0.13664493
0.911764706,0.046511628,0.13662605
0.9124487,0.023255814,0.13660719
0.913132695,0.23255814,0.1365883
0.913816689,0.093023256,0.13656941
0.914500684,0.069767442,0.13655053
0.915184679,0.046511628,0.13653164
0.915868673,0.023255814,0.13651273
0.916552668,0.139534884,0.13649383
0.917236662,0.209302326,0.13647492
0.917920657,0.023255814,0.13645601
0.918604651,0.046511628,0.13643709
0.919288646,0.186046512,0.13641816
0.91997264,0.023255814,0.13639924
0.920656635,0.11627907,0.13638031
0.921340629,0.186046512,0.13636138
0.922024624,0.023255814,0.13634244
0.922708618,0.046511628,0.13632348
0.923392613,0.162790698,0.13630454
0.924076607,0.186046512,0.13628559
0.924760602,0.11627907,0.13626662
0.925444596,0.046511628,0.13624766
0.926128591,0.093023256,0.1362287
0.926812585,0.11627907,0.13620971
0.92749658,0.093023256,0.13619074
0.928180575,0.046511628,0.13617176
0.928864569,0.209302326,0.13615276
0.929548564,0.139534884,0.13613378
0.930232558,0.093023256,0.13611478
0.930916553,0.069767442,0.13609578
0.931600547,0.186046512,0.13607676
0.932284542,0.046511628,0.13605776
0.932968536,0.11627907,0.13603875
0.933652531,0.093023256,0.13601972
0.934336525,0.325581395,0.1360007
0.93502052,0.069767442,0.13598166
0.935704514,0.139534884,0.13596264
0.936388509,0.279069767,0.13594359
0.937072503,0.186046512,0.13592455
0.937756498,0.093023256,0.1359055
0.938440492,0.069767442,0.13588645
0.939124487,0.023255814,0.13586739
0.939808482,0.023255814,0.13584833
0.940492476,0.046511628,0.13582927
0.941176471,0.046511628,0.1358102
0.941860465,0.023255814,0.13579112
0.94254446,0.023255814,0.13577203
0.943228454,0.023255814,0.13575296
0.943912449,0.023255814,0.13573387
0.944596443,0.046511628,0.13571477
0.945280438,0.186046512,0.13569567
0.945964432,0.046511628,0.13567658
0.946648427,0.069767442,0.13565746
0.947332421,0.209302326,0.13563836
0.948016416,0.093023256,0.13561924
0.94870041,0.255813953,0.1356001
0.949384405,0.209302326,0.13558099
0.950068399,0.139534884,0.13556185
0.950752394,0.23255814,0.13554272
0.951436389,0.069767442,0.13552359
0.952120383,0.139534884,0.13550444
0.952804378,0.162790698,0.13548529
0.953488372,0.186046512,0.13546614
0.954172367,0.11627907,0.13544698
0.954856361,0.069767442,0.13542782
0.955540356,0.209302326,0.13540864
0.95622435,0.534883721,0.13538948
0.956908345,0.162790698,0.1353703
0.957592339,0.186046512,0.13535112
0.958276334,0.046511628,0.13533194
0.958960328,0.23255814,0.13531275
0.959644323,0.023255814,0.13529356
0.960328317,0.046511628,0.13527435
0.961012312,0.069767442,0.13525516
0.961696306,0.465116279,0.13523594
0.962380301,0.23255814,0.13521673
0.963064295,0.046511628,0.13519752
0.96374829,0.11627907,0.1351783
0.964432285,0.186046512,0.13515908
0.965116279,0.046511628,0.13513984
0.965800274,0.046511628,0.1351206
0.966484268,0.162790698,0.13510136
0.967168263,0.279069767,0.13508213
0.967852257,0.023255814,0.13506287
0.968536252,0.046511628,0.13504362
0.969220246,0.069767442,0.13502437
0.969904241,0.093023256,0.1350051
0.970588235,0.11627907,0.13498583
0.97127223,0.023255814,0.13496657
0.971956224,0.046511628,0.13494729
0.972640219,0.279069767,0.13492802
0.973324213,0.255813953,0.13490872
0.974008208,0.139534884,0.13488944
0.974692202,0.023255814,0.13487014
0.975376197,0.093023256,0.13485084
0.976060192,0.023255814,0.13483155
0.976744186,0.372093023,0.13481224
0.977428181,0.093023256,0.13479294
0.978112175,0.093023256,0.13477361
0.97879617,0.046511628,0.1347543
0.979480164,0.093023256,0.13473497
0.980164159,0.069767442,0.13471565
0.980848153,0.046511628,0.13469632
0.981532148,0.046511628,0.13467698
0.982216142,0.069767442,0.13465764
0.982900137,0.069767442,0.1346383
0.983584131,0.046511628,0.13461894
0.984268126,0.255813953,0.13459958
0.98495212,0.023255814,0.13458022
0.985636115,0.279069767,0.13456087
0.986320109,0.279069767,0.1345415
0.987004104,0.046511628,0.13452213
0.987688098,0.255813953,0.13450274
0.988372093,0.069767442,0.13448337
0.989056088,0.046511628,0.13446398
0.989740082,0.046511628,0.1344446
0.990424077,0.23255814,0.1344252
0.991108071,0.139534884,0.13440579
0.991792066,0.558139535,0.13438639
0.99247606,0.046511628,0.13436699
0.993160055,0.395348837,0.13434757
0.993844049,0.23255814,0.13432816
0.994528044,0.069767442,0.13430874
0.995212038,0.023255814,0.13428931
0.995896033,0.046511628,0.13426988
0.996580027,0.023255814,0.13425045
0.997264022,0.093023256,0.13423102
0.997948016,0.046511628,0.13421157
0.998632011,0.069767442,0.13419212
0.999316005,0.11627907,0.13417268
1,0.093023256,0.13415322
